사업자명,미래에셋증권,,,,,,,,,,,,,,,,,,,,,,,
제도유형,DC/IRP,,,,,,,,,,,,,,,,,,,,,,,
상품유형,실적배당형 상품(펀드/ETF),,,,,,,,,,,,,,,,,,,,,,,
기준일,"2026-01-01, 제로인",,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
※ 1년 수익률 상위순으로 펀드/ETF를 배열하였습니다. 1년 이상 기간의 수익률은 연평균 수익률입니다. ,,,,,,,,,,,,,,,,,,,,,,,,
,,,"해당상품 수익률(%)(세전, 연)",,,,,,"참고지수 수익률(%)(세전, 연)",,,,,,,합성총보수 · 비용,,,,,,,,
K55105E32290,삼성KODEX2차전지핵심소재10증권상장지수투자신탁[주식],삼성운용,,,,,28.97,49.54,,,,,90.67,46.83,2등급(높은 위험),0.50,"5,000","2,182",20230703,,ETF,,,
KR5301AT7943,미래에셋TIGER나스닥바이오증권상장지수투자신탁(주식),미래에셋운용,6.84,13.70,9.85,16.69,28.92,43.53,6.89,13.62,9.62,15.79,28.97,43.30,2등급(높은 위험),0.73,"7,300","1,034",20140826,계열사,ETF,,,
KR5301AB9295,미래에셋TIGER구리실물특별자산상장지수투자신탁(금속),미래에셋운용,10.57,12.92,13.51,15.64,28.83,22.85,7.49,9.77,13.36,3.36,9.00,5.33,2등급(높은 위험),1.03,"10,300",847,20121214,계열사,ETF,,,
KR5303A95185,마이다스퇴직연금배당40증권자투자신탁 1(채권혼합)C,마이다스운용,5.65,7.63,6.74,13.07,28.77,14.56,4.35,5.28,4.68,9.66,20.66,11.35,4등급(보통 위험),0.81,"8,100","1,447",20060109,,,,,
K55232BW8319,NH-Amundi퇴직연금업종대표주증권자투자신탁 1[채권혼합]ClassC-P2,NH-Amundi운용,5.36,6.83,5.67,12.97,28.66,14.81,4.35,5.28,4.68,9.66,20.66,11.35,4등급(보통 위험),0.81,"8,100",59,20060103,,,,,
K55213D18038,한화차이나셀렉트헬스케어증권자투자신탁(H)(주식)종류C-RPe(퇴직연금),한화운용,,,-7.99,0.31,28.50,5.28,,,5.11,4.34,9.82,14.30,2등급(높은 위험),1.17,"11,700",2,20200512,,,,,
K55105CL2953,삼성J-REITs부동산투자신탁 1[REITs-재간접형](Cpe(퇴직연금)),삼성운용,,,8.47,9.21,28.49,14.69,,,6.46,6.42,24.64,14.06,3등급(다소 높은 위험),0.87,"8,700",16,20190402,,,,,
K55210E15681,신한SOL2차전지소부장Fn증권상장지수투자신탁[주식],신한자산운용,,,,,28.33,46.59,,,,,90.67,46.83,2등급(높은 위험),0.51,"5,100","1,456",20230424,,ETF,,,
K55223BU8650,KB퇴직연금배당40증권자투자신탁(채권혼합)C-E,KB운용,,5.03,4.84,12.02,28.32,11.90,,5.28,4.68,9.66,20.66,11.35,4등급(보통 위험),0.53,"5,300","1,755",20170811,,,,,
KR5213AR7165,한화PLUS신흥국MSCI증권상장지수투자신탁(주식-파생형)(합성H),한화운용,4.66,3.97,0.58,11.85,28.29,13.98,6.80,7.24,4.35,14.84,27.47,16.77,2등급(높은 위험),0.57,"5,700",872,20140512,,ETF,,,
K55303D98260,마이다스아시아리더스성장주증권자투자신탁(UH)(주식)C-Pe2,마이다스운용,,,9.07,23.73,28.24,19.58,,,8.65,19.46,23.93,19.72,2등급(높은 위험),1.29,"12,900",41,20200928,,,,,
K55223BU8841,KB퇴직연금인덱스40증권자투자신탁(채권혼합)C-E,KB운용,,6.58,4.91,13.93,28.11,13.84,,5.28,4.68,9.66,20.66,11.35,4등급(보통 위험),0.41,"4,100",154,20171019,,,,,
K55232E40014,NH-AmundiHANARO글로벌생성형AI액티브증권상장지수투자신탁(주식),NH-Amundi운용,,,,,28.11,24.93,,,,,17.29,12.82,2등급(높은 위험),0.78,"7,800",446,20230707,,ETF,,,
K55105DM5970,삼성KODEX메타버스액티브증권상장지수투자신탁[주식],삼성운용,,,,3.00,28.06,-3.56,,,,27.68,90.67,46.83,1등급(매우 높은 위험),0.56,"5,600",918,20211012,,ETF,,,
K55303BT4176,마이다스아시아리더스성장주연금증권자투자신탁(UH)(주식)C-Pe2,마이다스운용,,16.91,9.06,23.63,28.05,19.44,,10.79,8.65,19.46,23.93,19.72,2등급(높은 위험),1.17,"11,700",331,20171115,,,,,
K55363BT4686,트러스톤장기성장40퇴직연금증권자투자신탁[채권혼합]Ce클래스,트러스톤운용,,6.36,5.96,12.93,28.01,13.38,,5.28,4.68,9.66,20.66,11.35,4등급(보통 위험),0.62,"6,200",70,20170802,,,,,
KR5223A95821,KB퇴직연금배당40증권자투자신탁(채권혼합)C,KB운용,3.66,4.75,4.56,11.73,27.99,11.76,4.35,5.28,4.68,9.66,20.66,11.35,4등급(보통 위험),0.81,"8,100","8,960",20060102,,,,,
K55230BT8092,키움슈로더다이나믹아시아증권자투자신탁(주식-재간접형)ClassC-CPe(퇴직연금),키움투자운용,,7.05,1.02,10.47,27.95,17.26,,7.43,3.80,15.17,28.57,17.12,2등급(높은 위험),1.38,"13,800",40,20170804,,,,,
K55232BW8269,NH-Amundi퇴직연금고배당주증권자투자신탁 1[채권혼합]ClassC-P2e,NH-Amundi운용,,7.28,6.49,13.18,27.86,13.30,,5.28,4.68,9.66,20.66,11.35,4등급(보통 위험),0.58,"5,800",170,20170928,,,,,
K55303D98252,마이다스아시아리더스성장주증권자투자신탁(UH)(주식)C-P2,마이다스운용,,,8.68,23.29,27.80,19.38,,,8.18,19.46,23.93,19.72,2등급(높은 위험),1.64,"16,400",7,20201217,,,,,
K553N9E63887,삼성액티브KoAct글로벌AI&로봇액티브증권상장지수투자신탁[주식],삼성액티브자산운용,,,,,27.70,31.98,,,,,23.10,18.79,2등급(높은 위험),0.60,"6,000","1,611",20231117,,ETF,,,
K55301BW0155,미래에셋퇴직플랜BRICs업종대표증권자투자신탁 1(주식)종류C-P2e,미래에셋운용,,9.04,0.30,11.34,27.59,14.70,,4.25,-0.90,9.69,19.17,6.33,3등급(다소 높은 위험),1.07,"10,700",36,20170908,계열사,,,,
K55232BK2704,NH-Amundi퇴직연금고배당주증권자투자신탁 1[채권혼합]ClassC-P2,NH-Amundi운용,5.63,7.04,6.25,12.93,27.58,13.18,4.35,5.28,4.68,9.66,20.66,11.35,4등급(보통 위험),0.81,"8,100",350,20060106,,,,,
K55303B69471,마이다스아시아리더스성장주연금증권자투자신탁(UH)(주식)C-P2,마이다스운용,,16.45,8.63,23.15,27.56,19.21,,10.79,8.65,19.46,23.93,19.72,2등급(높은 위험),1.56,"15,600",64,20160119,,,,,
K55301BS2827,미래에셋TIGER모닝스타글로벌자원생산기업증권상장지수투자신탁(주식-파생형)(합성H),미래에셋운용,,8.40,8.91,3.02,27.55,14.77,,6.03,6.05,8.62,6.47,5.24,2등급(높은 위험),0.49,"4,900",148,20170728,계열사,ETF,,,
K55101BT5607,한국투자퇴직연금한국의힘40증권자투자신탁 1(채권혼합)(C-e),한국투자신탁운용,,7.02,6.62,12.73,27.52,14.50,,5.28,4.68,9.66,20.66,11.35,4등급(보통 위험),0.54,"5,400",252,20170802,,,,,
K55101BA8230,한국투자ACE일본Nikkei225증권상장지수투자신탁(주식-파생형)(H),한국투자신탁운용,,16.03,15.11,27.32,27.46,28.75,,14.42,12.90,24.49,26.18,25.38,2등급(높은 위험),0.46,"4,600",289,20160226,,ETF,,,
K55232D13765,NH-Amundi필승코리아30증권투자신탁[채권혼합]ClassC-P2e(퇴직연금),NH-Amundi운용,,,6.37,13.16,27.37,13.98,,,4.68,9.66,20.66,11.35,4등급(보통 위험),0.41,"4,100",226,20200214,,,,,
K55105D15578,삼성KODEX일본부동산리츠부동산상장지수투자신탁[REITs-파생재간접형](H),삼성운용,,,7.87,8.52,27.36,15.48,,,5.76,6.09,22.87,12.41,3등급(다소 높은 위험),0.42,"4,232",515,20200508,,ETF,,,
KR5101A93337,한국투자퇴직연금한국의힘40증권자투자신탁 1(채권혼합)(C),한국투자신탁운용,5.10,6.73,6.33,12.43,27.19,14.36,4.35,5.28,4.68,9.66,20.66,11.35,4등급(보통 위험),0.81,"8,100","1,261",20060404,,,,,
K55210BU1924,신한해피라이프연금차이나증권전환형자투자신탁 1(H)[주식](종류C-re),신한자산운용,,5.65,-5.05,5.18,27.13,8.79,,2.35,-4.76,9.16,28.03,9.54,2등급(높은 위험),1.26,"12,600",1,20170926,,,,,
K55105BD0552,삼성KODEX모멘텀PLUS증권상장지수투자신탁[주식],삼성운용,,8.26,4.90,18.41,27.06,5.19,,12.73,9.25,27.68,90.67,46.83,1등급(매우 높은 위험),0.35,"3,500",89,20160512,,ETF,,,
K55301BU2971,미래에셋퇴직연금솔로몬40증권자투자신탁 1(채권혼합)종류C-P2e,미래에셋운용,,6.19,4.52,12.13,27.04,13.48,,5.28,4.68,9.66,20.66,11.35,4등급(보통 위험),0.55,"5,500",40,20170901,계열사,,,,
K55301BW0148,미래에셋퇴직플랜BRICs업종대표증권자투자신탁 1(주식)종류C,미래에셋운용,8.66,8.53,-0.17,10.83,27.02,14.44,5.38,4.25,-0.90,9.69,19.17,6.33,3등급(다소 높은 위험),1.54,"15,400",3,20080401,계열사,,,,
K55301BW0718,미래에셋배당과인컴증권자투자신탁(채권혼합)종류C-P2e,미래에셋운용,,5.44,4.41,11.82,27.00,15.22,,5.28,4.68,9.66,20.66,11.35,4등급(보통 위험),0.84,"8,400",98,20170906,계열사,,,,
KR5213AR7124,한화PLUS선진국MSCI증권상장지수투자신탁(주식-파생형)(합성H),한화운용,5.19,7.40,5.76,13.92,26.92,9.78,5.07,7.72,6.04,13.97,27.24,10.19,2등급(높은 위험),0.57,"5,700",224,20140512,,ETF,,,
K553J1E23876,타임폴리오TIMEFOLIO글로벌AI인공지능액티브증권상장지수투자신탁[주식],타임폴리오자산운용,,,,,26.73,18.39,,,,,16.77,18.23,2등급(높은 위험),0.86,"8,600","10,513",20230515,,ETF,,,
KR5301A94570,미래에셋퇴직연금솔로몬40증권자투자신탁 1(채권혼합)종류C,미래에셋운용,4.05,5.91,4.24,11.84,26.71,13.33,4.35,5.28,4.68,9.66,20.66,11.35,4등급(보통 위험),0.81,"8,100",879,20060104,계열사,,,,
K55301BU2989,미래에셋퇴직플랜40증권자투자신탁 1(채권혼합)종류C-P2e,미래에셋운용,,6.10,4.39,12.20,26.71,13.34,,5.28,4.68,9.66,20.66,11.35,4등급(보통 위험),0.56,"5,600",162,20170811,계열사,,,,
KR5225A75083,미래에셋TIGER중국소비테마증권상장지수투자신탁[주식],미래에셋운용,-2.14,0.32,0.33,1.79,26.67,-5.98,7.29,7.86,2.22,22.81,90.67,46.83,2등급(높은 위험),0.55,"5,500",750,20111215,계열사,ETF,,,
K55301BV2624,미래에셋퇴직플랜증권자투자신탁 1(채권혼합)종류C-P2e,미래에셋운용,,6.07,4.37,12.24,26.63,13.24,,5.28,4.68,9.66,20.66,11.35,4등급(보통 위험),0.56,"5,600",18,20171116,계열사,,,,
K55105DK9826,삼성KODEX미국클린에너지나스닥증권상장지수투자신탁[주식],삼성운용,,,,4.28,26.60,45.92,,,,2.72,8.12,5.77,2등급(높은 위험),0.61,"6,100",139,20220318,,ETF,,,
K55206C30260,키움퇴직연금코어밸류40증권자투자신탁 1[채권혼합]ClassC-e,키움투자운용,,6.72,5.48,13.25,26.58,12.06,,5.28,4.68,9.66,20.66,11.35,4등급(보통 위험),0.54,"5,400",72,20180412,,,,,
K55301BU2963,미래에셋퇴직연금베스트펀드컬렉션증권자투자신탁 1(채권혼합-재간접형)종류C-P2e,미래에셋운용,,7.16,6.19,12.99,26.57,10.26,,5.29,4.79,9.67,20.54,11.15,4등급(보통 위험),0.60,"6,000",861,20170810,계열사,,,,
K55223CG2510,KBRISE중국MSCIChina증권상장지수투자신탁(주식)(H),KB운용,,1.91,-4.87,8.44,26.55,8.20,,2.35,-4.76,9.16,28.03,9.54,1등급(매우 높은 위험),0.80,"8,000",137,20181127,,ETF,,,
K55105BT4382,삼성퇴직연금배당40증권자투자신탁 1[채권혼합]_Ce,삼성운용,,6.24,5.61,10.98,26.50,13.28,,5.28,4.68,9.66,20.66,11.35,4등급(보통 위험),0.53,"5,300",127,20170817,,,,,
K55105DK2904,삼성글로벌메타버스증권자투자신탁UH[주식]_Cpe(퇴직연금),삼성운용,,,,40.39,26.49,22.91,,,,21.73,15.42,16.45,2등급(높은 위험),1.37,"13,700",505,20210707,,,,,
KR5225A18109,미래에셋TIGER경기방어증권상장지수투자신탁(주식),미래에셋운용,-0.22,2.25,0.18,11.41,26.48,10.77,-1.80,-0.10,0.78,9.36,47.03,5.16,2등급(높은 위험),0.42,"4,200",617,20110405,계열사,ETF,,,
K55301BW9560,미래에셋퇴직연금다이와일본밸류중소형증권자투자신탁 1(주식)종류C-P2e,미래에셋운용,,14.01,15.48,25.06,26.48,23.40,,12.32,12.07,19.87,19.94,17.59,3등급(다소 높은 위험),1.19,"11,900",37,20171010,계열사,,,,
KR5301A95064,미래에셋퇴직플랜40증권자투자신탁 1(채권혼합)종류C,미래에셋운용,4.06,5.89,4.18,11.98,26.46,13.23,4.35,5.28,4.68,9.66,20.66,11.35,4등급(보통 위험),0.76,"7,600","1,646",20060102,계열사,,,,
K55206C22408,키움글로벌차세대IT&네트워크증권자투자신탁(UH)[주식]C-P2e(퇴직연금),키움투자운용,,,16.91,40.43,26.41,25.13,,,15.45,22.34,14.53,16.22,2등급(높은 위험),1.26,"12,600",288,20190410,,,,,
KR5301AN7337,미래에셋퇴직연금베스트펀드컬렉션증권자투자신탁 1(채권혼합-재간접형)종류C,미래에셋운용,5.48,6.95,5.98,12.77,26.32,10.15,4.34,5.29,4.79,9.67,20.54,11.15,4등급(보통 위험),0.80,"8,000","1,958",20120413,계열사,,,,
K55301BV2442,미래에셋퇴직연금코어밸류40증권자투자신탁 1(채권혼합)종류C-P2e,미래에셋운용,,7.51,5.21,12.20,26.32,12.10,,5.28,4.68,9.66,20.66,11.35,4등급(보통 위험),0.55,"5,500",151,20170926,계열사,,,,
K55232DH1824,NH-AmundiHANAROFn친환경에너지증권상장지수투자신탁(주식),NH-Amundi운용,,,,-0.99,26.31,14.09,,,,27.68,90.67,46.83,1등급(매우 높은 위험),0.61,"6,100",64,20210401,,ETF,,,
K55223BU8726,KB퇴직연금스타펀드셀렉션증권자투자신탁(채권혼합-재간접형)C-E,KB운용,,6.32,5.94,11.70,26.26,11.67,,5.29,4.79,9.67,20.54,11.15,4등급(보통 위험),0.83,"8,300",51,20170803,,,,,
K55301BB3675,미래에셋TIGER일본니케이225증권상장지수투자신탁(주식-파생형),미래에셋운용,,14.19,11.42,25.11,26.22,26.32,,14.42,12.90,24.49,26.18,25.38,2등급(높은 위험),0.42,"4,200","3,425",20160329,계열사,ETF,,,
K55306BU2364,다올퇴직연금40증권자투자신탁[채권혼합]종류Ce,다올운용,,6.29,5.20,11.66,26.21,14.54,,5.28,4.68,9.66,20.66,11.35,4등급(보통 위험),0.53,"5,300",19,20170807,,,,,
K55210DN2358,신한SOL글로벌탄소배출권선물ICE특별자산상장지수투자신탁[탄소배출권-파생형](합성),신한자산운용,,,,8.96,26.21,28.04,,,,7.75,6.54,3.04,1등급(매우 높은 위험),0.75,"7,500",77,20210928,,ETF,,,
K55203DN8735,대신디딤올라운드자산배분증권투자신탁[혼합-재간접형]종류C-Re,대신운용,,,,14.98,26.21,15.03,,,,9.91,6.51,4.00,4등급(보통 위험),0.62,"6,200",179,20211111,,,,,
K55105BV2150,삼성퇴직연금삼성그룹주40증권투자신탁 1[채권혼합]Ce,삼성운용,,6.43,4.63,9.43,26.18,17.93,,5.28,4.68,9.66,20.66,11.35,4등급(보통 위험),0.27,"2,700",223,20170822,,,,,
KR5105533784,삼성퇴직연금코리아대표채권혼합증권자투자신탁 1[채권혼합],삼성운용,5.25,6.56,5.65,12.38,26.15,13.11,4.35,5.28,4.68,9.66,20.66,11.35,4등급(보통 위험),0.00,0,"2,553",20060102,,,,,
K55206C22390,키움글로벌차세대IT&네트워크증권자투자신탁(UH)[주식]C-P2(퇴직연금),키움투자운용,,,16.59,40.05,26.07,24.96,,,15.45,22.34,14.53,16.22,2등급(높은 위험),1.54,"15,400",33,20190808,,,,,
K55105DK2748,삼성글로벌메타버스증권자투자신탁H[주식]_Cpe(퇴직연금),삼성운용,,,,31.85,26.07,16.33,,,,17.30,18.12,11.08,2등급(높은 위험),1.38,"13,800",265,20210707,,,,,
K55105DK2896,삼성글로벌메타버스증권자투자신탁UH[주식]_Cp(퇴직연금),삼성운용,,,,39.92,26.06,22.71,,,,21.73,15.42,16.45,2등급(높은 위험),1.72,"17,200",4,20210720,,,,,
K55370DV0192,AB인터내셔널테크놀로지증권투자신탁(주식-재간접형)종류Ce-P2,AB자산운용,,,,,26.03,19.21,,,,,21.91,19.68,1등급(매우 높은 위험),1.29,"12,900",1,20240607,,,,,
K55105BV2135,삼성퇴직연금삼성그룹주40증권투자신탁 1[채권혼합]C,삼성운용,5.35,6.28,4.49,9.28,26.01,17.85,4.35,5.28,4.68,9.66,20.66,11.35,4등급(보통 위험),0.41,"4,100",174,20081027,,,,,
KR5301AL7404,미래에셋퇴직연금코어밸류40증권자투자신탁 1(채권혼합)종류C,미래에셋운용,4.91,7.23,4.93,11.91,25.99,11.95,4.35,5.28,4.68,9.66,20.66,11.35,4등급(보통 위험),0.81,"8,100",72,20140715,계열사,,,,
K55236DO1987,한국밸류VITAMZ소비액티브증권상장지수투자신탁(주식),한국투자밸류운용,,,,8.37,25.94,-8.76,,,,27.68,90.67,46.83,2등급(높은 위험),0.69,"6,900",147,20220328,,ETF,,,
K55206C22200,키움글로벌차세대IT&네트워크증권자투자신탁(H)[주식]ClassC-P2e(퇴직연금),키움투자운용,,,10.73,32.66,25.93,18.77,,,9.96,17.88,17.20,10.87,2등급(높은 위험),1.26,"12,600",194,20190417,,,,,
KR5306AO2654,다올퇴직연금40증권자투자신탁[채권혼합]종류C,다올운용,4.67,6.01,4.91,11.36,25.87,14.39,4.35,5.28,4.68,9.66,20.66,11.35,4등급(보통 위험),0.81,"8,100",186,20071121,,,,,
K55223BR9539,KBRISEKQ고배당증권상장지수투자신탁(주식),KB운용,,6.02,-0.49,7.71,25.83,7.68,,12.73,9.25,27.68,90.67,46.83,2등급(높은 위험),0.42,"4,200",74,20170706,,ETF,,,
K55223C89220,KB통중국4차산업증권자투자신탁(주식)C-퇴직e,KB운용,,6.18,-6.90,7.36,25.82,18.60,,2.74,-3.25,8.66,24.37,8.37,2등급(높은 위험),1.46,"14,600",354,20180524,,,,,
K55223BV4609,KB퇴직연금가치&중소형40증권자투자신탁(채권혼합)C-E,KB운용,,4.73,4.36,12.08,25.79,7.77,,5.28,4.68,9.66,20.66,11.35,4등급(보통 위험),0.60,"6,000",180,20171226,,,,,
K55232CI1899,NH-AmundiHANARO농업융복합산업증권상장지수투자신탁[주식],NH-Amundi운용,,2.77,0.77,-0.30,25.66,13.61,,12.73,9.25,27.68,90.67,46.83,2등급(높은 위험),0.67,"6,700",59,20181220,,ETF,,,
K55105DK2730,삼성글로벌메타버스증권자투자신탁H[주식]_Cp(퇴직연금),삼성운용,,,,31.41,25.64,16.14,,,,17.30,18.12,11.08,2등급(높은 위험),1.73,"17,300",12,20210714,,,,,
K55206C22192,키움글로벌차세대IT&네트워크증권자투자신탁(H)[주식]ClassC-P2(퇴직연금),키움투자운용,,,10.42,32.30,25.59,18.61,,,9.96,17.88,17.20,10.87,2등급(높은 위험),1.54,"15,400",122,20190729,,,,,
K55105BU7614,삼성퇴직연금코리아대표채권혼합증권자투자신탁 1[채권혼합]_Ce,삼성운용,,6.00,5.11,11.80,25.51,12.82,,5.28,4.68,9.66,20.66,11.35,4등급(보통 위험),0.53,"5,300",297,20170817,,,,,
K553J1DP1767,타임폴리오TIMEFOLIOK컬처액티브증권상장지수투자신탁(주식),타임폴리오자산운용,,,,20.62,25.41,-10.82,,,,27.68,90.67,46.83,1등급(매우 높은 위험),0.88,"8,800",554,20211214,,ETF,,,
K55223C89212,KB통중국4차산업증권자투자신탁(주식)C-퇴직,KB운용,,5.76,-7.28,6.94,25.33,18.36,,2.74,-3.25,8.66,24.37,8.37,2등급(높은 위험),1.79,"17,900",146,20180528,,,,,
K55105DO3916,삼성KODEX미국나스닥AI테크액티브증권상장지수투자신탁[주식],삼성운용,,,,53.47,25.20,22.49,,,,21.62,16.04,12.56,1등급(매우 높은 위험),0.60,"6,000",995,20211220,,ETF,,,
K55301DY3973,미래에셋다이와일본밸류중소형증권자투자신탁 1(UH)(주식)종류C-P2e,미래에셋운용,,,,,25.20,21.64,,,,,17.84,15.40,2등급(높은 위험),1.29,"12,900",7,20230706,계열사,,,,
K55105BU7473,삼성퇴직연금코리아대표채권혼합증권자투자신탁 1[채권혼합]_C,삼성운용,4.53,5.71,4.81,11.50,25.17,12.66,4.35,5.28,4.68,9.66,20.66,11.35,4등급(보통 위험),0.81,"8,100","2,252",20060102,,,,,
K55364E79047,에셋플러스에셋플러스글로벌일등기업포커스10액티브증권상장지수투자신탁(주식),에셋플러스운용,,,,,25.14,21.06,,,,,17.29,12.82,2등급(높은 위험),1.16,"11,600",153,20240315,,ETF,,,
K553J1DT1912,타임폴리오TIMEFOLIO미국나스닥100액티브증권상장지수투자신탁(주식),타임폴리오자산운용,,,,59.41,25.11,16.46,,,,21.62,16.04,12.56,2등급(높은 위험),0.91,"9,100","10,353",20220509,,ETF,,,
K55364BU0862,에셋플러스코리아리치투게더퇴직연금증권자투자신탁 1[채권혼합]종류Ce,에셋플러스운용,,5.66,5.35,10.83,25.07,3.25,,5.28,4.68,9.66,20.66,11.35,4등급(보통 위험),0.58,"5,800",755,20170803,,,,,
K55365BT3041,KCGI코리아퇴직연금증권자투자신탁[채권혼합]종류C-Pe2,KCGI운용,,6.99,6.36,13.55,25.04,8.40,,5.28,4.68,9.66,20.66,11.35,4등급(보통 위험),0.70,"7,000",383,20170807,,,,,
K55229BU6948,카디안퇴직연금업종일등40증권자투자신탁[채권혼합]클래스C-E,카디안자산운용,,6.49,5.16,12.25,25.04,11.66,,5.28,4.68,9.66,20.66,11.35,4등급(보통 위험),0.54,"5,400",133,20170818,,,,,
K55105EE0194,삼성KODEX미국테크TOP3플러스증권상장지수투자신탁[주식],삼성운용,,,,,24.99,31.75,,,,,16.04,12.56,2등급(높은 위험),0.37,"3,700",313,20240906,,ETF,,,
KR5223AL4166,KBRISE채권혼합증권상장지수투자신탁(채권혼합-파생형),KB운용,4.93,5.93,4.74,11.31,24.98,14.38,4.35,5.28,4.68,9.66,20.66,11.35,4등급(보통 위험),0.29,"2,900",177,20131016,,ETF,,,
K55366BT9575,iM에셋아시아드래곤증권투자신탁(주식-재간접형)(C-Rpe),iM에셋운용,,5.39,0.84,9.84,24.95,13.19,,8.16,4.49,14.17,25.71,11.75,2등급(높은 위험),1.17,"11,700",0,20170814,,,,,
K55303CR9044,마이다스아시아리더스성장주증권자투자신탁(H)(주식)C-Pe2,마이다스운용,,,7.93,22.11,24.93,17.70,,,2.71,14.43,26.82,12.93,2등급(높은 위험),1.29,"12,900",217,20190829,,,,,
K55105DS5230,삼성OCIO솔루션성장형증권투자신탁[혼합-재간접형]_Cpe(퇴직),삼성운용,,,,18.45,24.92,17.22,,,,15.28,13.38,10.49,3등급(다소 높은 위험),0.62,"6,200",319,20220802,,,,,
