사업자명,미래에셋증권,,,,,,,,,,,,,,,,,,,,,,,
제도유형,DC/IRP,,,,,,,,,,,,,,,,,,,,,,,
상품유형,실적배당형 상품(펀드/ETF),,,,,,,,,,,,,,,,,,,,,,,
기준일,"2025-12-01, 제로인",,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
※ 1년 수익률 상위순으로 펀드/ETF를 배열하였습니다. 1년 이상 기간의 수익률은 연평균 수익률입니다. ,,,,,,,,,,,,,,,,,,,,,,,,
,,,"해당상품 수익률(%)(세전, 연)",,,,,,"참고지수 수익률(%)(세전, 연)",,,,,,,합성총보수 · 비용,,,,,,,,
펀드코드,펀드명,운용회사명,수익률(10Y),수익률(7Y),수익률(5Y),수익률(3Y),수익률(1Y),수익률(6M),BM수익률(10Y),BM수익률(7Y),BM수익률(5Y),BM수익률(3Y),BM수익률(1Y),BM수익률(6M),위험등급,비율(%),1년투자비용(원),순자산총액(억원),설정일,계열사 여부,비고,,,
K55303BT4226,마이다스퇴직연금배당40증권자투자신탁 1(채권혼합)Ce,마이다스운용,,7.42,7.54,11.54,25.68,17.23,,4.80,4.80,8.04,17.26,12.64,4등급(보통 위험),0.54,"5,400",638,20170803,,,,,
K55224B12636,흥국HKS&P코리아로우볼증권상장지수투자신탁(주식),흥국운용,6.30,8.36,12.64,12.09,25.55,11.33,8.54,10.73,9.87,19.95,70.23,54.05,3등급(다소 높은 위험),0.59,"5,900",102,20150324,,ETF,,,
K553J1EF1685,타임폴리오TIMEFOLIO글로벌소비트렌드액티브증권상장지수투자신탁(주식),타임폴리오자산운용,,,,,25.55,27.45,,,,,5.49,3.30,2등급(높은 위험),0.99,"9,900",188,20241028,,ETF,,,
K55232DN1263,NH-AmundiHANARO글로벌탄소배출권선물ICE특별자산상장지수투자신탁(탄소배출권-파생형)(합성),NH-Amundi운용,,,,1.24,25.53,22.31,,,,7.82,6.54,2.92,1등급(매우 높은 위험),0.79,"7,900",65,20210929,,ETF,,,
K553J1DP1767,타임폴리오TIMEFOLIOK컬처액티브증권상장지수투자신탁(주식),타임폴리오자산운용,,,,20.89,25.48,-3.45,,,,19.95,70.23,54.05,1등급(매우 높은 위험),0.88,"8,800",908,20211214,,ETF,,,
K55223E32523,KBRISE글로벌주식분산액티브증권상장지수투자신탁(주식-재간접형),KB운용,,,,,25.41,21.48,,,,,25.60,22.25,2등급(높은 위험),0.57,"5,690",235,20230623,,ETF,,,
K55105E38404,삼성KODEX 미국S&P500커뮤니케이션증권상장지수투자신탁[주식],삼성운용,,,,,25.40,21.74,,,,,25.94,25.27,2등급(높은 위험),0.35,"3,500",116,20230728,,ETF,,,
KR5213AR7165,한화PLUS신흥국MSCI증권상장지수투자신탁(주식-파생형)(합성H),한화운용,4.09,2.98,0.70,11.19,25.40,16.63,6.37,6.33,4.35,13.93,26.64,19.00,2등급(높은 위험),0.57,"5,700",853,20140512,,ETF,,,
KR5303A95185,마이다스퇴직연금배당40증권자투자신탁 1(채권혼합)C,마이다스운용,5.37,7.14,7.26,11.25,25.36,17.09,4.07,4.80,4.80,8.04,17.26,12.64,4등급(보통 위험),0.81,"8,100","1,402",20060109,,,,,
K55105BT4531,삼성퇴직연금KOSPI200채권혼합증권자투자신탁 1[채권혼합]_Ce,삼성운용,,6.19,5.97,11.00,25.32,18.27,,4.80,4.80,8.04,17.26,12.64,4등급(보통 위험),0.43,"4,300",720,20170803,,,,,
K55210B21701,신한SOL차이나강소기업CSI500증권상장지수투자신탁(주식-파생형)(합성H),신한자산운용,-0.90,8.14,1.91,5.83,25.27,23.99,3.22,1.40,-4.50,11.28,33.38,15.98,2등급(높은 위험),0.67,"6,700",46,20150605,,ETF,,,
K55223BV4609,KB퇴직연금가치&중소형40증권자투자신탁(채권혼합)C-E,KB운용,,4.72,5.12,11.82,25.26,13.41,,4.80,4.80,8.04,17.26,12.64,4등급(보통 위험),0.60,"6,000",187,20171226,,,,,
K55105B91292,삼성퇴직연금KOSPI200채권혼합증권자투자신탁 1[채권혼합]_C,삼성운용,5.08,5.97,5.75,10.77,25.06,18.15,4.07,4.80,4.80,8.04,17.26,12.64,4등급(보통 위험),0.64,"6,400",712,20060102,,,,,
K55232BW8319,NH-Amundi퇴직연금업종대표주증권자투자신탁 1[채권혼합]ClassC-P2,NH-Amundi운용,5.10,6.32,6.21,11.25,25.05,17.72,4.07,4.80,4.80,8.04,17.26,12.64,4등급(보통 위험),0.81,"8,100",58,20060103,,,,,
K55101E79688,한국투자ACEKPOP포커스증권상장지수투자신탁(주식),한국투자신탁운용,,,,,24.97,-7.29,,,,,70.23,54.05,2등급(높은 위험),0.37,"3,700","2,266",20240129,,ETF,,,
K55105BV9965,삼성일본중소형FOCUS증권자투자신탁H[주식]Cpe(퇴직연금),삼성운용,,7.63,10.59,15.65,24.97,18.40,,11.54,14.05,19.47,25.77,20.87,2등급(높은 위험),1.45,"14,500",68,20170914,,,,,
K55203DN8735,대신디딤올라운드자산배분증권투자신탁[혼합-재간접형]종류C-Re,대신운용,,,,14.16,24.93,16.82,,,,10.47,9.17,7.48,4등급(보통 위험),0.62,"6,200",149,20211111,,,,,
K55235BY9478,피델리티차이나컨슈머증권자투자신탁(주식-재간접형)종류CP-e,피델리티운용,,-1.24,-9.04,2.92,24.91,9.11,,1.68,-4.68,12.21,33.55,13.01,1등급(매우 높은 위험),1.57,"15,700",80,20171108,,,,,
K55101EE6187,한국투자ACE글로벌AI맞춤형반도체증권상장지수투자신탁(주식),한국투자신탁운용,,,,,24.78,29.46,,,,,25.94,25.27,2등급(높은 위험),0.64,"6,400",111,20241018,,ETF,,,
KR5301AB9295,미래에셋TIGER구리실물특별자산상장지수투자신탁(금속),미래에셋운용,9.87,10.77,12.26,12.75,24.69,16.37,6.84,8.50,13.73,2.64,7.84,6.95,2등급(높은 위험),1.04,"10,400",544,20121214,계열사,ETF,,,
K55105BT6528,삼성픽테로보틱스증권자투자신탁UH[주식-재간접형]_Cpe(퇴직연금),삼성운용,,20.33,16.63,29.14,24.54,24.67,,13.81,15.03,19.22,20.30,19.35,1등급(매우 높은 위험),1.45,"14,500",317,20170818,,,,,
K55213D57853,한화글로벌테크히어로증권자투자신탁(UH)(주식)C-RPe(퇴직연금),한화운용,,,15.57,31.58,24.37,25.61,,,10.81,17.15,15.26,14.13,2등급(높은 위험),1.32,"13,200",22,20200601,,,,,
K55101BT7470,한국투자연금베트남증권자투자신탁(주식혼합)(C-Re),한국투자신탁운용,,13.99,17.94,21.90,24.34,25.80,,6.05,7.15,10.61,18.47,13.51,2등급(높은 위험),1.03,"10,300",584,20170803,,,,,
K55223BU8684,KB퇴직연금성장40증권자투자신탁(채권혼합)C-E,KB운용,,6.69,6.56,11.88,24.33,15.90,,4.80,4.80,8.04,17.26,12.64,4등급(보통 위험),0.69,"6,900",109,20170927,,,,,
K55301BU3904,미래에셋퇴직플랜KRX100인덱스안정형40증권자투자신탁 1(채권혼합) 종류C-P2e,미래에셋운용,,6.23,5.71,11.12,24.33,18.02,,4.80,4.80,8.04,17.26,12.64,4등급(보통 위험),0.41,"4,100",685,20170811,계열사,,,,
K55301C66131,미래에셋연금중국본토증권자투자신탁 1(주식-재간접형)종류C-P2e,미래에셋운용,,5.69,-2.08,7.66,24.27,26.45,,6.22,-0.87,4.83,17.46,20.65,3등급(다소 높은 위험),2.27,"22,700",11,20180524,계열사,,,,
K55105BF5575,삼성픽테로보틱스증권자투자신탁UH[주식-재간접형]_Cp(퇴직연금),삼성운용,,19.92,16.23,28.70,24.11,24.47,,13.81,15.03,19.22,20.30,19.35,1등급(매우 높은 위험),1.80,"18,000",28,20160816,,,,,
K55301BU3896,미래에셋퇴직플랜KRX100인덱스안정형40증권자투자신탁 1(채권혼합)종류C-P2,미래에셋운용,5.04,6.02,5.50,10.90,24.09,17.91,4.07,4.80,4.80,8.04,17.26,12.64,4등급(보통 위험),0.61,"6,100",691,20060102,계열사,,,,
K55363BT4686,트러스톤장기성장40퇴직연금증권자투자신탁[채권혼합]Ce클래스,트러스톤운용,,5.92,6.28,10.77,24.05,15.73,,4.80,4.80,8.04,17.26,12.64,4등급(보통 위험),0.62,"6,200",65,20170802,,,,,
K55101DY4338,한국투자ACE주주환원가치주액티브증권상장지수투자신탁(주식),한국투자신탁운용,,,,16.75,24.04,3.29,,,,22.35,57.44,31.01,2등급(높은 위험),0.76,"7,600",775,20221114,,ETF,,,
K55232BW8269,NH-Amundi퇴직연금고배당주증권자투자신탁 1[채권혼합]ClassC-P2e,NH-Amundi운용,,6.87,7.02,11.66,24.00,16.89,,4.80,4.80,8.04,17.26,12.64,4등급(보통 위험),0.58,"5,800",145,20170928,,,,,
K55223BU8650,KB퇴직연금배당40증권자투자신탁(채권혼합)C-E,KB운용,,4.69,5.19,10.87,23.99,15.09,,4.80,4.80,8.04,17.26,12.64,4등급(보통 위험),0.53,"5,300","1,672",20170811,,,,,
K55105DJ2279,삼성KODEX미국스마트모빌리티S&P증권상장지수투자신탁[주식],삼성운용,,,,4.57,23.94,26.76,,,,32.72,25.94,25.27,1등급(매우 높은 위험),0.26,"2,600",98,20210628,,ETF,,,
K55105BT6494,삼성KODEX글로벌로봇증권상장지수투자신탁[주식-파생형](합성),삼성운용,,12.54,9.12,16.04,23.92,25.60,,20.44,16.96,29.69,23.74,22.71,2등급(높은 위험),0.52,"5,200",287,20170816,,ETF,,,
K55105BX3347,삼성CHINA2.0본토증권자투자신탁 1[주식]Cpe(퇴직연금),삼성운용,,4.66,-1.53,9.35,23.92,16.47,,6.22,-0.87,4.83,17.46,20.65,2등급(높은 위험),1.34,"13,400",10,20170928,,,,,
K55365BT3041,KCGI코리아퇴직연금증권자투자신탁[채권혼합]종류C-Pe2,KCGI운용,,6.69,6.97,12.88,23.87,12.47,,4.80,4.80,8.04,17.26,12.64,4등급(보통 위험),0.70,"7,000",369,20170807,,,,,
K55101B68505,한국투자연금베트남증권자투자신탁(주식혼합)(C-R),한국투자신탁운용,,13.52,17.45,21.40,23.83,25.54,,6.05,7.15,10.61,18.47,13.51,2등급(높은 위험),1.45,"14,500",389,20151224,,,,,
K55301D89594,미래에셋MSCIAC월드인덱스증권자투자신탁(주식)(UH)종류C-P2e,미래에셋운용,,,,23.15,23.81,21.33,,,,17.45,16.59,13.68,3등급(다소 높은 위험),0.64,"6,400",149,20210825,계열사,,,,
K55232BK2704,NH-Amundi퇴직연금고배당주증권자투자신탁 1[채권혼합]ClassC-P2,NH-Amundi운용,5.40,6.63,6.78,11.41,23.72,16.76,4.07,4.80,4.80,8.04,17.26,12.64,4등급(보통 위험),0.81,"8,100",349,20060106,,,,,
KR5223A95821,KB퇴직연금배당40증권자투자신탁(채권혼합)C,KB운용,3.39,4.41,4.91,10.58,23.67,14.95,4.07,4.80,4.80,8.04,17.26,12.64,4등급(보통 위험),0.81,"8,100","8,763",20060102,,,,,
K55301DL2350,미래에셋TIGER차이나클린에너지SOLACTIVE증권상장지수투자신탁(주식-파생형),미래에셋운용,,,,-3.43,23.64,44.03,,,,11.23,33.00,15.02,1등급(매우 높은 위험),0.61,"6,100",203,20210806,계열사,ETF,,,
K55301DP1325,미래에셋TIGER글로벌AI플랫폼액티브증권상장지수투자신탁(주식),미래에셋운용,,,,31.76,23.54,16.45,,,,17.15,15.26,14.13,1등급(매우 높은 위험),0.87,"8,700","1,228",20211220,계열사,ETF,,,
K55366BT9575,iM에셋아시아드래곤증권투자신탁(주식-재간접형)(C-Rpe),iM에셋운용,,4.34,0.72,9.34,23.53,17.31,,7.25,4.49,13.72,22.65,14.66,2등급(높은 위험),1.17,"11,700",0,20170814,,,,,
K55364BU0862,에셋플러스코리아리치투게더퇴직연금증권자투자신탁 1[채권혼합]종류Ce,에셋플러스운용,,5.25,5.75,9.57,23.53,6.57,,4.80,4.80,8.04,17.26,12.64,4등급(보통 위험),0.58,"5,800",809,20170803,,,,,
K55301D89578,미래에셋MSCIAC월드인덱스증권자투자신탁(주식)(UH)종류C-P2,미래에셋운용,,,,,23.45,21.16,,,,,16.59,13.68,3등급(다소 높은 위험),0.94,"9,400",46,20230508,계열사,,,,
K55301BU4118,미래에셋G2이노베이터증권자투자신탁(주식)종류C-P2e,미래에셋운용,,11.40,4.77,22.51,23.37,15.74,,10.93,10.81,17.15,15.26,14.13,2등급(높은 위험),1.26,"12,600",429,20170807,계열사,,,,
K55105DX9797,삼성KODEX삼성전자채권혼합증권상장지수투자신탁[채권혼합],삼성운용,,,,8.72,23.26,19.54,,,,8.04,17.26,12.64,4등급(보통 위험),0.14,"1,400","1,921",20221128,,ETF,,,
K55364DO6337,에셋플러스에셋플러스코리아플랫폼액티브증권상장지수투자신탁(주식),에셋플러스운용,,,,10.68,23.23,7.10,,,,19.95,70.23,54.05,2등급(높은 위험),1.05,"10,500",166,20211115,,ETF,,,
K55216BT5112,DB바이오헬스케어30증권투자신탁 1[채권혼합]ClassC-PE,DB자산운용,,5.72,5.50,13.11,23.23,15.90,,4.80,4.80,8.04,17.26,12.64,4등급(보통 위험),0.66,"6,600",74,20170831,,,,,
K55101E67568,한국투자ACE포스코그룹포커스증권상장지수투자신탁(주식),한국투자신탁운용,,,,,23.22,33.02,,,,,70.23,54.05,2등급(높은 위험),0.37,"3,700",816,20231016,,ETF,,,
K55101CG5254,한국투자ACE싱가포르리츠부동산상장지수투자신탁(재간접형),한국투자신탁운용,,,7.02,9.57,22.97,23.97,,,5.21,7.32,1.84,6.10,2등급(높은 위험),1.03,"10,300",73,20190124,,ETF,,,
K55301BU2971,미래에셋퇴직연금솔로몬40증권자투자신탁 1(채권혼합)종류C-P2e,미래에셋운용,,5.66,4.89,10.16,22.93,15.86,,4.80,4.80,8.04,17.26,12.64,4등급(보통 위험),0.55,"5,500",35,20170901,계열사,,,,
K55301BL5546,미래에셋G2이노베이터증권자투자신탁(주식)종류C-P2,미래에셋운용,,11.00,4.39,22.07,22.92,15.54,,10.93,10.81,17.15,15.26,14.13,2등급(높은 위험),1.63,"16,300",371,20170220,계열사,,,,
K55301BU2963,미래에셋퇴직연금베스트펀드컬렉션증권자투자신탁 1(채권혼합-재간접형)종류C-P2e,미래에셋운용,,6.72,6.55,11.73,22.88,13.55,,4.81,4.78,8.35,17.25,12.85,4등급(보통 위험),0.60,"6,000",825,20170810,계열사,,,,
K55365C43754,KCGI샐러리맨증권자투자신탁[주식-재간접형]종류C-Pe2,KCGI운용,,11.71,11.08,16.83,22.80,22.24,,7.03,6.93,10.50,9.22,7.67,3등급(다소 높은 위험),0.81,"8,100",187,20180904,,,,,
KR5105533784,삼성퇴직연금코리아대표채권혼합증권자투자신탁 1[채권혼합],삼성운용,5.03,6.16,6.12,10.67,22.76,15.73,4.07,4.80,4.80,8.04,17.26,12.64,4등급(보통 위험),0.00,0,"2,544",20060102,,,,,
K55301C25806,미래에셋TIGER200커버드콜증권상장지수투자신탁(주식-파생형),미래에셋운용,,3.82,3.66,10.79,22.73,11.25,,1.91,1.69,8.70,21.16,11.51,2등급(높은 위험),0.41,"4,100",235,20180208,계열사,ETF,,,
K55101BT5607,한국투자퇴직연금한국의힘40증권자투자신탁 1(채권혼합)(C-e),한국투자신탁운용,,6.45,6.92,10.77,22.71,15.28,,4.80,4.80,8.04,17.26,12.64,4등급(보통 위험),0.54,"5,400",240,20170802,,,,,
K55301BV2624,미래에셋퇴직플랜증권자투자신탁 1(채권혼합)종류C-P2e,미래에셋운용,,5.54,4.75,10.45,22.68,15.53,,4.80,4.80,8.04,17.26,12.64,4등급(보통 위험),0.56,"5,600",17,20171116,계열사,,,,
K55105BF7266,삼성KODEXMSCI선진국증권상장지수투자신탁[주식],삼성운용,,17.60,19.19,23.87,22.66,21.20,,9.79,9.38,15.88,13.09,12.29,3등급(다소 높은 위험),0.37,"3,700","4,584",20160808,,ETF,,,
K55306BU2364,다올퇴직연금40증권자투자신탁[채권혼합]종류Ce,다올운용,,5.78,5.60,9.65,22.65,16.03,,4.80,4.80,8.04,17.26,12.64,4등급(보통 위험),0.53,"5,300",17,20170807,,,,,
K55206C30260,키움퇴직연금코어밸류40증권자투자신탁 1[채권혼합]ClassC-e,키움투자운용,,6.25,5.87,11.06,22.64,15.26,,4.80,4.80,8.04,17.26,12.64,4등급(보통 위험),0.54,"5,400",68,20180412,,,,,
KR5301AN7337,미래에셋퇴직연금베스트펀드컬렉션증권자투자신탁 1(채권혼합-재간접형)종류C,미래에셋운용,5.27,6.51,6.34,11.51,22.64,13.44,4.06,4.81,4.78,8.35,17.25,12.85,4등급(보통 위험),0.80,"8,000","1,817",20120413,계열사,,,,
KR5301A94570,미래에셋퇴직연금솔로몬40증권자투자신탁 1(채권혼합)종류C,미래에셋운용,3.84,5.38,4.62,9.87,22.61,15.71,4.07,4.80,4.80,8.04,17.26,12.64,4등급(보통 위험),0.81,"8,100",857,20060104,계열사,,,,
K55101CA2695,한국투자글로벌전기차&자율주행증권투자신탁(주식)(C-Re),한국투자신탁운용,,9.49,4.15,5.70,22.61,24.11,,3.48,-0.32,1.23,28.33,21.58,2등급(높은 위험),1.22,"12,200","2,789",20180723,,,,,
K55301BU2989,미래에셋퇴직플랜40증권자투자신탁 1(채권혼합)종류C-P2e,미래에셋운용,,5.56,4.77,10.38,22.59,15.55,,4.80,4.80,8.04,17.26,12.64,4등급(보통 위험),0.56,"5,600",152,20170811,계열사,,,,
K55301D52766,미래에셋글로벌넥스트노멀증권투자신탁(주식)종류C-P2e,미래에셋운용,,,4.80,17.96,22.58,22.35,,,10.81,17.15,15.26,14.13,2등급(높은 위험),1.23,"12,300",37,20200604,계열사,,,,
K55301CB9739,미래에셋베트남고배당IPO증권자투자신탁(UH)(주식)종류C-P2e,미래에셋운용,,11.85,15.88,21.54,22.56,25.59,,11.41,14.48,18.91,37.08,33.45,2등급(높은 위험),1.40,"14,000",80,20180731,계열사,,,,
K55223D45360,KB미국대표성장주증권자투자신탁(주식)(UH) C-퇴직e,KB운용,,,19.75,32.79,22.51,23.70,,,12.92,19.90,13.63,15.24,2등급(높은 위험),1.32,"13,200",786,20200603,,,,,
K55223BU8726,KB퇴직연금스타펀드셀렉션증권자투자신탁(채권혼합-재간접형)C-E,KB운용,,5.90,6.23,10.41,22.43,14.30,,4.81,4.78,8.35,17.25,12.85,4등급(보통 위험),0.83,"8,300",50,20170803,,,,,
KR5101A93337,한국투자퇴직연금한국의힘40증권자투자신탁 1(채권혼합)(C),한국투자신탁운용,4.79,6.17,6.64,10.48,22.40,15.13,4.07,4.80,4.80,8.04,17.26,12.64,4등급(보통 위험),0.81,"8,100","1,221",20060404,,,,,
K55236BU4308,한국밸류10년투자퇴직연금배당증권투자신탁(채권혼합)(C-E),한국투자밸류운용,,4.65,3.86,7.63,22.39,14.52,,4.80,4.80,8.04,17.26,12.64,4등급(보통 위험),0.70,"7,000",94,20170802,,,,,
K55101EF6160,한국투자ACE글로벌빅파마증권상장지수투자신탁(주식),한국투자신탁운용,,,,,22.37,31.08,,,,,15.26,14.13,2등급(높은 위험),0.56,"5,600",87,20241115,,ETF,,,
KR5301A95064,미래에셋퇴직플랜40증권자투자신탁 1(채권혼합)종류C,미래에셋운용,3.85,5.35,4.57,10.16,22.35,15.44,4.07,4.80,4.80,8.04,17.26,12.64,4등급(보통 위험),0.76,"7,600","1,604",20060102,계열사,,,,
KR5306AO2654,다올퇴직연금40증권자투자신탁[채권혼합]종류C,다올운용,4.41,5.49,5.31,9.36,22.32,15.87,4.07,4.80,4.80,8.04,17.26,12.64,4등급(보통 위험),0.81,"8,100",181,20071121,,,,,
K55223BU8841,KB퇴직연금인덱스40증권자투자신탁(채권혼합)C-E,KB운용,,6.01,5.22,11.82,22.30,15.46,,4.80,4.80,8.04,17.26,12.64,4등급(보통 위험),0.41,"4,100",142,20171019,,,,,
K55101DU3912,한국투자ACE글로벌브랜드TOP10증권상장지수투자신탁(주식),한국투자신탁운용,,,,27.52,22.28,21.13,,,,17.15,15.26,14.13,2등급(높은 위험),0.75,"7,500",132,20220627,,ETF,,,
K55232DN6882,NH-AmundiHANAROFnK-메타버스MZ증권상장지수투자신탁(주식),NH-Amundi운용,,,,6.38,22.20,20.31,,,,19.95,70.23,54.05,1등급(매우 높은 위험),0.62,"6,200",58,20211012,,ETF,,,
K55105BU7614,삼성퇴직연금코리아대표채권혼합증권자투자신탁 1[채권혼합]_Ce,삼성운용,,5.61,5.57,10.10,22.14,15.44,,4.80,4.80,8.04,17.26,12.64,4등급(보통 위험),0.53,"5,300",327,20170817,,,,,
K55301BU3037,미래에셋글로벌솔루션증권자투자신탁(주식-재간접형)종류C-P2e,미래에셋운용,,14.34,13.31,18.73,22.11,21.19,,15.86,17.50,21.46,21.16,21.06,4등급(보통 위험),1.78,"17,800",318,20170807,계열사,,,,
K55223BU8783,KB글로벌주식솔루션EMP증권자투자신탁(주식-재간접형)(UH)C-퇴직e,KB운용,,12.99,14.28,19.81,22.09,19.90,,13.81,15.03,19.22,20.30,19.35,3등급(다소 높은 위험),1.18,"11,800",751,20170922,,,,,
K55223DJ8893,KBRISEFn컨택트대표증권상장지수투자신탁(주식),KB운용,,,,-0.39,22.03,3.27,,,,19.95,70.23,54.05,2등급(높은 위험),0.52,"5,200",351,20210609,,ETF,,,
K55303DY7485,마이다스거북이90증권자투자신탁 1(주식)C-Pe2,마이다스운용,,,,,22.00,12.77,,,,,5.64,3.33,4등급(보통 위험),0.87,"8,700",134,20230119,,,,,
K55236BU4274,한국밸류10년투자퇴직연금배당증권투자신탁(채권혼합)(C),한국투자밸류운용,3.27,4.28,3.50,7.26,21.97,14.33,4.07,4.80,4.80,8.04,17.26,12.64,4등급(보통 위험),1.05,"10,500",504,20141224,,,,,
K55206D33338,키움글로벌구독경제증권자투자신탁(H)[주식] Class C-P2e(퇴직연금),키움투자운용,,,12.21,29.90,21.96,19.18,,,14.97,19.56,20.40,18.92,2등급(높은 위험),1.32,"13,200",34,20200525,,,,,
K55301BO5469,미래에셋TIGERS&P글로벌인프라증권상장지수투자신탁(주식-파생형)(합성),미래에셋운용,,12.51,15.86,16.73,21.92,15.32,,8.43,10.91,13.70,18.14,13.87,3등급(다소 높은 위험),0.47,"4,700",140,20170515,계열사,ETF,,,
K55216EA5854,DB자동으로변하는TDF2060증권투자신탁[혼합-재간접형]종류C-P2E,DB자산운용,,,,,21.92,18.65,,,,,9.22,7.67,3등급(다소 높은 위험),0.74,"7,400",11,20241011,,,,,
K55301BV2442,미래에셋퇴직연금코어밸류40증권자투자신탁 1(채권혼합)종류C-P2e,미래에셋운용,,7.00,5.89,10.38,21.92,14.09,,4.80,4.80,8.04,17.26,12.64,4등급(보통 위험),0.55,"5,500",141,20170926,계열사,,,,
K55105BT4382,삼성퇴직연금배당40증권자투자신탁 1[채권혼합]_Ce,삼성운용,,5.68,5.98,8.73,21.91,15.39,,4.80,4.80,8.04,17.26,12.64,4등급(보통 위험),0.53,"5,300",115,20170817,,,,,
K55105BV2150,삼성퇴직연금삼성그룹주40증권투자신탁 1[채권혼합]Ce,삼성운용,,5.99,5.08,7.21,21.83,17.81,,4.80,4.80,8.04,17.26,12.64,4등급(보통 위험),0.27,"2,700",176,20170822,,,,,
K55105BU7473,삼성퇴직연금코리아대표채권혼합증권자투자신탁 1[채권혼합]_C,삼성운용,4.33,5.32,5.28,9.80,21.80,15.28,4.07,4.80,4.80,8.04,17.26,12.64,4등급(보통 위험),0.81,"8,100","2,214",20060102,,,,,
K55206CY3384,키움불리오글로벌멀티에셋EMP증권자투자신탁(UH)[혼합-재간접형] Class C-P2e(퇴직연금),키움투자운용,,,10.63,12.16,21.80,17.41,,,13.04,16.68,17.42,16.12,3등급(다소 높은 위험),1.23,"12,300",80,20201014,,,,,
