사업자명,미래에셋증권,,,,,,,,,,,,,,,,,,,,,,,
제도유형,DC/IRP,,,,,,,,,,,,,,,,,,,,,,,
상품유형,실적배당형 상품(펀드/ETF),,,,,,,,,,,,,,,,,,,,,,,
기준일,"2026-03-01, 제로인",,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
※ 1년 수익률 상위순으로 펀드/ETF를 배열하였습니다. 1년 이상 기간의 수익률은 연평균 수익률입니다. ,,,,,,,,,,,,,,,,,,,,,,,,
,,,"해당상품 수익률(%)(세전, 연)",,,,,,"참고지수 수익률(%)(세전, 연)",,,,,,,합성총보수 · 비용,,,,,,,,
K55355DU3345,스팍스성장파워증권투자신탁(주식)RP-e,스팍스운용,,,,,63.76,25.38,,,,,170.25,119.84,2등급(높은 위험),1.00,"10,000",0,20230831,,,,,
K55210CI0434,신한스노우볼인컴증권투자신탁[채권혼합](종류C-re),신한자산운용,,9.81,12.83,19.03,63.48,45.54,,6.65,6.81,12.91,31.72,23.41,4등급(보통 위험),0.48,"4,800","1,342",20181231,,,,,
K55301E34366,미래에셋TIGER코스닥글로벌증권상장지수투자신탁(주식),미래에셋운용,,,,,62.99,44.76,,,,,170.25,119.84,2등급(높은 위험),0.19,"1,900",467,20230628,계열사,ETF,,,
K55232E40014,NH-AmundiHANARO글로벌생성형AI액티브증권상장지수투자신탁(주식),NH-Amundi운용,,,,,62.84,34.40,,,,,20.10,11.31,2등급(높은 위험),0.76,"7,600",453,20230707,,ETF,,,
K55105DK9826,삼성KODEX미국클린에너지나스닥증권상장지수투자신탁[주식],삼성운용,,,,1.90,62.76,38.31,,,,9.32,23.84,21.78,1등급(매우 높은 위험),0.61,"6,100",146,20220318,,ETF,,,
K55301BV2954,미래에셋TIGER코스피중형주증권상장지수투자신탁(주식),미래에셋운용,,10.90,10.98,21.76,62.73,37.59,,8.77,8.68,19.65,59.03,36.57,2등급(높은 위험),0.32,"3,200",97,20170830,계열사,ETF,,,
K55105BU6012,삼성중국본토중소형FOCUS증권자투자신탁H[주식]Cpe(퇴직연금),삼성운용,,8.51,5.78,15.71,62.67,25.37,,8.31,6.45,11.79,46.23,26.39,2등급(높은 위험),1.41,"14,100",61,20170807,,,,,
K55206BV7843,키움SmartInvestor분할매수증권자투자신탁 1C-P2e(퇴직연금)[주식혼합-재간접형],키움투자운용,,10.35,8.98,22.25,62.48,39.44,,10.31,9.92,21.72,64.91,46.03,2등급(높은 위험),0.69,"6,900",36,20170929,,,,,
KR5301AC6688,미래에셋TIGER200커버드콜OTM증권상장지수투자신탁(주식-파생형),미래에셋운용,8.71,9.04,9.32,24.50,62.03,42.88,14.91,18.49,18.16,43.88,170.25,119.84,2등급(높은 위험),0.40,"4,000",100,20121024,계열사,ETF,,,
KR5105166692,삼성KODEX에너지화학증권상장지수투자신탁[주식],삼성운용,6.56,6.28,-1.13,3.76,61.90,52.80,5.18,5.14,-2.21,3.10,60.41,52.66,1등급(매우 높은 위험),0.46,"4,600",376,20091009,,ETF,,,
K55206E80451,키움KIWOOM글로벌AI반도체증권상장지수투자신탁[주식],키움투자운용,,,,,61.83,23.64,,,,,30.14,14.23,2등급(높은 위험),0.52,"5,200",313,20231220,,ETF,,,
KR5225844749,미래에셋TIGER라틴증권상장지수투자신탁(주식),미래에셋운용,13.55,11.75,23.16,24.78,61.81,45.73,7.95,5.63,13.37,17.25,60.28,42.92,2등급(높은 위험),0.65,"6,500",110,20080826,계열사,ETF,,,
K553J1E98415,타임폴리오TIMEFOLIO글로벌우주테크&방산액티브증권상장지수투자신탁(주식),타임폴리오자산운용,,,,,61.63,24.06,,,,,20.10,11.31,2등급(높은 위험),0.87,"8,700","4,176",20240422,,ETF,,,
K55303D98260,마이다스아시아리더스성장주증권자투자신탁(UH)(주식)C-Pe2,마이다스운용,,,11.67,32.58,61.59,37.76,,,9.55,22.68,39.22,26.65,2등급(높은 위험),1.29,"12,900",54,20200928,,,,,
K55105E32290,삼성KODEX2차전지핵심소재10증권상장지수투자신탁[주식],삼성운용,,,,,61.50,69.85,,,,,170.25,119.84,2등급(높은 위험),0.50,"5,000","2,775",20230703,,ETF,,,
K55307D05118,유리필라델피아반도체인덱스증권자투자신탁H[주식]ClassC-P1e,유리운용,,,19.20,33.77,61.38,41.15,,,17.31,31.61,30.14,14.23,1등급(매우 높은 위험),0.97,"9,700","1,254",20200424,,,,,
K55101E67568,한국투자ACE포스코그룹포커스증권상장지수투자신탁(주식),한국투자신탁운용,,,,,61.28,51.05,,,,,170.25,119.84,2등급(높은 위험),0.37,"3,700","1,204",20231016,,ETF,,,
K55303D98252,마이다스아시아리더스성장주증권자투자신탁(UH)(주식)C-P2,마이다스운용,,,11.28,32.12,61.06,37.54,,,9.60,22.68,39.22,26.65,2등급(높은 위험),1.64,"16,400",9,20201217,,,,,
K55307D05100,유리필라델피아반도체인덱스증권자투자신탁H[주식]ClassC-P1,유리운용,,,18.93,33.47,61.03,41.01,,,17.31,31.61,30.14,14.23,1등급(매우 높은 위험),1.20,"12,000",135,20200309,,,,,
K55303BT4176,마이다스아시아리더스성장주연금증권자투자신탁(UH)(주식)C-Pe2,마이다스운용,,19.50,11.63,32.37,60.99,37.38,,11.31,9.55,22.68,39.22,26.65,2등급(높은 위험),1.17,"11,700",514,20171115,,,,,
K553J1E46927,타임폴리오TIMEK바이오액티브증권상장지수투자신탁[주식],타임폴리오자산운용,,,,,60.87,47.20,,,,,170.25,119.84,2등급(높은 위험),0.83,"8,300","4,947",20230816,,ETF,,,
K55303B69471,마이다스아시아리더스성장주연금증권자투자신탁(UH)(주식)C-P2,마이다스운용,15.77,19.04,11.20,31.87,60.39,37.12,9.96,11.31,9.55,22.68,39.22,26.65,2등급(높은 위험),1.56,"15,600",73,20160119,,,,,
K55210E15681,신한SOL2차전지소부장Fn증권상장지수투자신탁[주식],신한자산운용,,,,,60.32,67.90,,,,,170.25,119.84,2등급(높은 위험),0.51,"5,100","1,938",20230424,,ETF,,,
K55223CN7403,KB스타코스닥150인덱스증권자투자신탁(주식-파생형)C-퇴직e클래스,KB운용,,,10.41,24.39,59.79,54.29,,,8.97,23.31,59.52,54.24,1등급(매우 높은 위험),0.77,"7,700",545,20190514,,,,,
K55105BM5592,삼성KODEX경기소비재증권상장지수투자신탁[주식],삼성운용,,2.81,3.63,12.18,59.66,33.89,,1.41,2.04,10.44,57.76,33.78,2등급(높은 위험),0.47,"4,700",144,20170327,,ETF,,,
K55105B74603,삼성KODEX코스닥150증권상장지수투자신탁[주식],삼성운용,7.91,8.14,9.09,23.38,59.55,54.39,7.24,7.67,8.97,23.31,59.52,54.24,1등급(매우 높은 위험),0.28,"2,800","76,410",20150930,,ETF,,,
K55101D41516,한국투자ACE코스닥150증권상장지수투자신탁(주식),한국투자신탁운용,,,9.29,23.53,59.50,54.39,,,8.97,23.31,59.52,54.24,1등급(매우 높은 위험),0.07,700,"2,652",20200506,,ETF,,,
K55223BQ7476,KBRISE코스닥150증권상장지수투자신탁(주식),KB운용,,7.84,9.00,23.13,59.50,54.17,,7.67,8.97,23.31,59.52,54.24,1등급(매우 높은 위험),0.22,"2,200","5,632",20170615,,ETF,,,
K55206CJ2971,키움KIWOOM코스닥150증권상장지수투자신탁[주식],키움투자운용,,7.93,8.99,23.34,59.46,54.48,,7.67,8.97,23.31,59.52,54.24,1등급(매우 높은 위험),0.23,"2,300",799,20190121,,ETF,,,
K55105DO3916,삼성KODEX미국나스닥AI테크액티브증권상장지수투자신탁[주식],삼성운용,,,,52.14,59.39,30.40,,,,20.05,16.97,7.94,1등급(매우 높은 위험),0.60,"6,000","1,107",20211220,,ETF,,,
K55210DZ4459,신한SOL코스닥150증권상장지수투자신탁[주식],신한자산운용,,,,23.11,59.21,54.20,,,,23.31,59.52,54.24,2등급(높은 위험),0.20,"2,000",697,20230130,,ETF,,,
K55105EI1255,삼성글로벌휴머노이드로봇증권자투자신탁UH[주식]_Cpe(퇴직연금),삼성운용,,,,,59.09,46.91,,,,,20.10,11.31,2등급(높은 위험),1.29,"12,900",538,20250224,,,,,
K55213C86268,한화PLUS코스닥150증권상장지수투자신탁(주식),한화운용,,7.99,9.20,22.95,59.07,53.99,,7.67,8.97,23.31,59.52,54.24,1등급(매우 높은 위험),0.39,"3,900",148,20180704,,ETF,,,
K55105BD0586,삼성KODEX밸류PLUS증권상장지수투자신탁[주식],삼성운용,,7.04,9.73,18.35,59.06,36.60,,18.49,18.16,43.88,170.25,119.84,2등급(높은 위험),0.35,"3,500",78,20160512,,ETF,,,
K55232CC8874,NH-AmundiHANARO코스닥150증권상장지수투자신탁[주식],NH-Amundi운용,,7.90,8.98,23.21,58.87,53.92,,7.67,8.97,23.31,59.52,54.24,1등급(매우 높은 위험),0.24,"2,400",313,20180813,,ETF,,,
K55301B84235,미래에셋TIGER코스닥150증권상장지수투자신탁(주식),미래에셋운용,7.95,8.12,9.15,23.09,58.84,53.83,7.24,7.67,8.97,23.31,59.52,54.24,1등급(매우 높은 위험),0.22,"2,200","22,940",20151111,계열사,ETF,,,
K55210E99222,신한SOL미국AI반도체칩메이커증권상장지수투자신탁[주식],신한자산운용,,,,,58.43,31.54,,,,,30.14,14.23,2등급(높은 위험),0.53,"5,300",349,20240412,,ETF,,,
K55303CR9044,마이다스아시아리더스성장주증권자투자신탁(H)(주식)C-Pe2,마이다스운용,,,10.85,31.27,58.01,37.10,,,4.45,19.10,39.94,23.98,2등급(높은 위험),1.29,"12,900",300,20190829,,,,,
K55105EI1057,삼성글로벌휴머노이드로봇증권자투자신탁H[주식]_Cpe(퇴직연금),삼성운용,,,,,57.90,43.85,,,,,20.10,11.31,2등급(높은 위험),1.29,"12,900",284,20250226,,,,,
K55101E12366,한국투자글로벌AI&반도체TOP10증권자투자신탁UH(주식)(C-Re),한국투자신탁운용,,,,,57.79,32.04,,,,,30.14,14.23,2등급(높은 위험),1.20,"12,000","1,904",20230508,,,,,
K55213BL2888,한화PLUS중형주저변동50증권상장지수투자신탁(주식),한화운용,,12.88,14.52,24.70,57.62,31.80,,18.49,18.16,43.88,170.25,119.84,2등급(높은 위험),0.33,"3,300",48,20170327,,ETF,,,
K553J1DT1912,타임폴리오TIME미국나스닥100액티브증권상장지수투자신탁(주식),타임폴리오자산운용,,,,57.04,57.62,21.58,,,,20.05,16.97,7.94,1등급(매우 높은 위험),0.91,"9,100","10,613",20220509,,ETF,,,
K55303CR9028,마이다스아시아리더스성장주증권자투자신탁(H)(주식)C-P2,마이다스운용,,,10.46,30.82,57.51,36.89,,,4.45,19.10,39.94,23.98,2등급(높은 위험),1.65,"16,500",21,20200811,,,,,
K55301DZ1141,미래에셋TIGER한중전기차증권상장지수투자신탁(주식-파생형)(합성),미래에셋운용,,,,10.01,57.24,54.40,,,,43.88,170.25,119.84,2등급(높은 위험),0.40,"4,000",118,20221221,계열사,ETF,,,
K55223EG4761,KBRISE바이오TOP10액티브증권상장지수투자신탁(주식),KB운용,,,,,57.13,47.60,,,,,170.25,119.84,2등급(높은 위험),0.58,"5,800",683,20241223,,ETF,,,
K55101E12358,한국투자글로벌AI&반도체TOP10증권자투자신탁UH(주식)(C-R),한국투자신탁운용,,,,,57.13,31.76,,,,,30.14,14.23,2등급(높은 위험),1.66,"16,600",26,20240219,,,,,
K55213DQ0364,한화PLUS글로벌수소&차세대연료전지증권상장지수투자신탁(주식),한화운용,,,,-14.51,56.95,33.99,,,,9.32,23.84,21.78,1등급(매우 높은 위험),0.80,"8,000",204,20220211,,ETF,,,
K55105DY8624,삼성KODEX한중전기차증권상장지수투자신탁[주식-파생형](합성),삼성운용,,,,10.06,56.84,54.00,,,,43.88,170.25,119.84,2등급(높은 위험),0.31,"3,100",92,20221220,,ETF,,,
K55101C31949,한국투자ACEMSCI멕시코증권상장지수투자신탁(주식-파생형)(합성),한국투자신탁운용,,11.90,19.72,14.42,56.65,33.58,,8.72,14.60,12.77,60.98,32.20,2등급(높은 위험),0.57,"5,700",180,20180306,,ETF,,,
K55301BV2699,미래에셋연금브라질업종대표증권자투자신탁 1(주식)종류C-P2e,미래에셋운용,,7.45,14.17,20.76,56.60,40.87,,2.65,9.44,14.97,55.21,42.84,1등급(매우 높은 위험),1.21,"12,100",71,20170922,계열사,,,,
K55301EE9171,미래에셋TIGER미국방산TOP10증권상장지수투자신탁(주식),미래에셋운용,,,,,56.32,28.35,,,,,16.97,7.94,2등급(높은 위험),0.55,"5,500",621,20241025,계열사,ETF,,,
K55101BA8230,한국투자ACE일본Nikkei225증권상장지수투자신탁(주식-파생형)(H),한국투자신탁운용,15.55,17.38,16.55,32.42,56.15,38.48,13.99,15.82,14.65,28.87,54.04,38.59,2등급(높은 위험),0.46,"4,600",379,20160226,,ETF,,,
K55223CR0586,KBRISE내수주플러스증권상장지수투자신탁(주식),KB운용,,,6.50,19.75,55.95,32.31,,,18.16,43.88,170.25,119.84,2등급(높은 위험),0.46,"4,600",128,20190619,,ETF,,,
K55232DN6882,NH-AmundiHANAROFnK-메타버스MZ증권상장지수투자신탁(주식),NH-Amundi운용,,,,15.52,55.68,42.82,,,,43.88,170.25,119.84,2등급(높은 위험),0.61,"6,100",78,20211012,,ETF,,,
K55105BZ3766,삼성KODEX 200미국채혼합증권상장지수투자신탁[채권혼합-파생형],삼성운용,,10.59,9.71,20.13,55.36,42.06,,5.48,5.32,7.67,6.44,2.89,4등급(보통 위험),0.40,"4,000","13,429",20171128,,ETF,,,
K55101EH5038,한국투자ACE미국중심중소형제조업증권상장지수투자신탁(주식),한국투자신탁운용,,,,,55.06,25.47,,,,,16.97,7.94,2등급(높은 위험),0.62,"6,200",153,20250117,,ETF,,,
K55232EF5040,NH-AmundiHANARO바이오코리아액티브증권상장지수투자신탁[주식],NH-Amundi운용,,,,,54.91,37.31,,,,,170.25,119.84,2등급(높은 위험),0.60,"6,000",190,20241125,,ETF,,,
K55105BI6737,삼성KODEX차이나심천ChiNext증권상장지수투자신탁[주식-파생형](합성),삼성운용,,12.61,3.74,12.10,54.80,28.51,,3.22,-2.83,10.99,6.52,-0.44,1등급(매우 높은 위험),0.54,"5,400",475,20161107,,ETF,,,
K55101E19387,한국투자ACE테슬라밸류체인액티브증권상장지수투자신탁(주식),한국투자신탁운용,,,,,54.79,36.24,,,,,22.38,14.98,2등급(높은 위험),0.36,"3,600","12,547",20230515,,ETF,,,
K55213BI7197,한화PLUS심천차이넥스트증권상장지수투자신탁(주식-파생형)(합성),한화운용,,12.36,3.52,11.84,54.31,28.25,,3.22,-2.83,10.99,6.52,-0.44,1등급(매우 높은 위험),0.60,"6,000",76,20161107,,ETF,,,
K55105DX9797,삼성KODEX삼성전자채권혼합증권상장지수투자신탁[채권혼합],삼성운용,,,,17.65,54.13,41.66,,,,12.91,31.72,23.41,4등급(보통 위험),0.14,"1,400","8,803",20221128,,ETF,,,
K55101DH7878,한국투자ACE2차전지&친환경차액티브증권상장지수투자신탁(주식),한국투자신탁운용,,,,6.99,54.12,78.71,,,,43.88,170.25,119.84,1등급(매우 높은 위험),0.36,"3,600",240,20210524,,ETF,,,
K55206C22408,키움글로벌차세대IT&네트워크증권자투자신탁(UH)[주식]C-P2e(퇴직연금),키움투자운용,,,18.20,41.26,54.03,35.89,,,15.10,20.63,18.25,12.00,2등급(높은 위험),1.26,"12,600",309,20190410,,,,,
K55206C22390,키움글로벌차세대IT&네트워크증권자투자신탁(UH)[주식]C-P2(퇴직연금),키움투자운용,,,17.88,40.88,53.62,35.71,,,15.10,20.63,18.25,12.00,2등급(높은 위험),1.54,"15,400",37,20190808,,,,,
K55101E12200,한국투자글로벌AI&반도체TOP10증권자투자신탁H(주식)(C-Re),한국투자신탁운용,,,,,53.51,27.36,,,,,30.14,14.23,2등급(높은 위험),1.21,"12,100","1,424",20230508,,,,,
K55210DP7488,신한SOL차이나태양광CSI증권상장지수투자신탁[주식혼합-파생형](합성),신한자산운용,,,,-8.93,53.16,43.31,,,,7.61,6.75,-2.85,1등급(매우 높은 위험),0.62,"6,200",77,20211220,,ETF,,,
K55213BG0087,한화PLUS고배당저변동50증권상장지수투자신탁(주식),한화운용,,13.29,18.98,25.35,53.05,27.37,,18.49,18.16,43.88,170.25,119.84,3등급(다소 높은 위험),0.29,"2,900",125,20160810,,ETF,,,
K55101E12192,한국투자글로벌AI&반도체TOP10증권자투자신탁H(주식)(C-R),한국투자신탁운용,,,,,52.86,27.08,,,,,30.14,14.23,2등급(높은 위험),1.67,"16,700",104,20230818,,,,,
K55223EF7427,KBRISE미국AI테크액티브증권상장지수투자신탁(주식),KB운용,,,,,52.21,33.29,,,,,16.97,7.94,2등급(높은 위험),0.00,0,385,20241122,,ETF,,,
K55223E57140,KBRISE2차전지TOP10iSelect증권상장지수투자신탁(주식),KB운용,,,,,51.99,64.34,,,,,170.25,119.84,2등급(높은 위험),0.14,"1,400",847,20230911,,ETF,,,
K55105BM5600,삼성KODEX 필수소비재증권상장지수투자신탁[주식],삼성운용,,1.79,1.64,10.75,51.90,15.96,,0.33,0.19,9.12,48.43,15.34,2등급(높은 위험),0.47,"4,700",195,20170327,,ETF,,,
K55223BR9539,KBRISEKQ고배당증권상장지수투자신탁(주식),KB운용,,7.79,5.05,13.65,51.56,32.57,,18.49,18.16,43.88,170.25,119.84,2등급(높은 위험),0.42,"4,200",94,20170706,,ETF,,,
K55301E58613,미래에셋TIGER글로벌AI액티브증권상장지수투자신탁(주식),미래에셋운용,,,,,51.55,29.83,,,,,20.10,11.31,2등급(높은 위험),0.85,"8,500","3,586",20231010,계열사,ETF,,,
K55236DY2686,한국밸류VITA밸류알파액티브증권상장지수투자신탁(주식),한국투자밸류운용,,,,26.04,51.48,30.07,,,,28.37,68.77,29.31,2등급(높은 위험),0.69,"6,900",137,20230220,,ETF,,,
K55206DZ3077,키움KIWOOMFn유전자혁신기술증권상장지수투자신탁[주식],키움투자운용,,,,,51.29,46.97,,,,,170.25,119.84,2등급(높은 위험),0.53,"5,300",51,20230626,,ETF,,,
K55301BW9560,미래에셋퇴직연금다이와일본밸류중소형증권자투자신탁 1(주식)종류C-P2e,미래에셋운용,,15.09,18.83,29.28,51.16,30.04,,13.13,13.80,23.11,39.97,23.76,3등급(다소 높은 위험),1.19,"11,900",131,20171010,계열사,,,,
K55301DL2350,미래에셋TIGER차이나클린에너지SOLACTIVE증권상장지수투자신탁(주식-파생형),미래에셋운용,,,,1.23,51.10,42.80,,,,7.61,6.75,-2.85,2등급(높은 위험),0.62,"6,200",215,20210806,계열사,ETF,,,
K55210B21701,신한SOL차이나강소기업CSI500증권상장지수투자신탁(주식-파생형)(합성H),신한자산운용,4.59,8.97,5.64,11.57,50.95,25.98,4.56,-0.34,-7.35,7.75,7.07,-2.53,2등급(높은 위험),0.67,"6,700",57,20150605,,ETF,,,
K55206C22200,키움글로벌차세대IT&네트워크증권자투자신탁(H)[주식]ClassC-P2e(퇴직연금),키움투자운용,,,12.56,34.78,50.81,32.32,,,9.91,17.14,18.28,8.83,2등급(높은 위험),1.26,"12,600",209,20190417,,,,,
K55301B59864,미래에셋퇴직연금다이와일본밸류중소형증권자투자신탁 1(주식)종류C,미래에셋운용,13.27,14.61,18.34,28.75,50.58,29.81,11.75,13.13,13.80,23.11,39.97,23.76,3등급(다소 높은 위험),1.61,"16,100",1,20150819,계열사,,,,
K55223EB6860,KBRISE미국AI밸류체인TOP3Plus증권상장지수투자신탁(주식),KB운용,,,,,50.42,16.00,,,,,30.14,14.23,1등급(매우 높은 위험),0.11,"1,100",705,20240719,,ETF,,,
K55206C22192,키움글로벌차세대IT&네트워크증권자투자신탁(H)[주식]ClassC-P2(퇴직연금),키움투자운용,,,12.25,34.41,50.41,32.14,,,9.91,17.14,18.28,8.83,2등급(높은 위험),1.54,"15,400",137,20190729,,,,,
K55363BT9883,트러스톤아시아장기성장주증권자투자신탁(UH)[주식]Cp2-E클래스,트러스톤운용,,10.13,5.78,22.18,50.25,36.16,,11.31,9.55,22.68,39.22,26.65,2등급(높은 위험),1.49,"14,900",11,20171011,,,,,
K55301BJ7009,미래에셋TIGER코스닥150바이오테크증권상장지수투자신탁(주식),미래에셋운용,,8.22,10.47,44.58,49.80,33.50,,8.80,11.11,46.41,52.40,35.15,1등급(매우 높은 위험),0.44,"4,400","1,095",20161214,계열사,ETF,,,
K55105BT4531,삼성퇴직연금KOSPI200채권혼합증권자투자신탁 1[채권혼합]_Ce,삼성운용,,8.97,9.01,18.47,49.36,35.71,,6.65,6.81,12.91,31.72,23.41,4등급(보통 위험),0.43,"4,300","2,693",20170803,,,,,
K55301BB3675,미래에셋TIGER일본니케이225증권상장지수투자신탁(주식-파생형),미래에셋운용,,15.35,12.41,28.88,49.20,33.74,,15.82,14.65,28.87,54.04,38.59,2등급(높은 위험),0.41,"4,100","4,457",20160329,계열사,ETF,,,
K55105B91292,삼성퇴직연금KOSPI200채권혼합증권자투자신탁 1[채권혼합]_C,삼성운용,7.30,8.74,8.78,18.23,49.07,35.58,5.60,6.65,6.81,12.91,31.72,23.41,4등급(보통 위험),0.64,"6,400",867,20060102,,,,,
K55210EG4402,신한SOL전고체배터리&실리콘음극재증권상장지수투자신탁[주식],신한자산운용,,,,,49.04,77.48,,,,,170.25,119.84,2등급(높은 위험),0.52,"5,200","1,646",20250106,,ETF,,,
K55223DD2264,KB스타베트남VN30인덱스증권자투자신탁(주식-파생형)C-퇴직e,KB운용,,,6.93,18.78,48.77,20.47,,,9.64,21.83,44.26,12.71,1등급(매우 높은 위험),0.89,"8,900",28,20201207,,,,,
K55206ED3411,키움KIWOOM글로벌전력GRID인프라증권상장지수투자신탁[주식],키움투자운용,,,,,48.62,26.70,,,,,26.15,15.85,2등급(높은 위험),1.22,"12,200",92,20240826,,ETF,,,
K55105DS5081,삼성KODEX차이나AI테크액티브증권상장지수투자신탁[주식],삼성운용,,,,26.50,48.59,38.13,,,,7.61,6.75,-2.85,1등급(매우 높은 위험),0.73,"7,300",407,20220513,,ETF,,,
